order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
36666,48628,prior,7,6,9,30
36673,16111,prior,8,0,17,30
36674,39858,prior,30,3,11,2
36676,43985,prior,21,0,12,5
36678,13071,prior,10,0,17,30
36684,23591,prior,9,4,11,9
36688,42561,prior,6,0,16,9
36690,7151,prior,21,6,14,15
36691,51893,prior,2,0,15,30
36697,13107,prior,5,4,10,5
36698,11123,prior,6,4,15,30
36702,29078,prior,29,1,22,10
36708,19912,prior,16,5,9,8
36710,11098,prior,35,2,16,6
36712,35005,prior,29,2,12,9
36715,28827,prior,17,1,17,6
36718,19760,prior,3,6,7,6
36719,58215,prior,4,6,17,27
36723,58758,prior,3,3,16,30
36728,55577,prior,8,2,22,5
36736,43667,prior,12,6,1,28
36737,12339,prior,25,3,15,6
36740,154,test,36,4,11,6
36743,42332,prior,9,6,10,7
36751,60351,prior,65,5,16,1
36756,31725,prior,19,4,20,2
36768,54998,prior,1,1,16,
36771,60999,prior,40,1,17,3
36773,15521,prior,8,4,17,4
36774,23734,prior,12,3,12,8
36780,23469,prior,1,0,12,
36783,3571,prior,26,3,11,5
36791,7377,test,5,0,16,30
36792,58871,prior,12,3,12,2
36798,56587,prior,63,0,10,3
36800,33379,prior,15,0,15,7
36807,50592,prior,16,3,8,4
36809,18020,prior,10,2,19,7
36810,46252,prior,12,6,14,9
36812,29425,prior,5,1,16,5
36816,26699,prior,1,0,13,
36830,6357,prior,5,2,12,10
36833,17776,prior,39,5,10,4
36835,50025,prior,1,6,7,
36839,60787,prior,13,5,16,6
36841,48194,prior,6,0,17,3
36844,57751,prior,8,4,15,5
36846,8680,prior,8,1,9,0
36855,55173,prior,12,5,16,15
36856,14398,prior,1,6,13,
36857,10329,prior,3,6,13,6
36859,20695,train,16,0,14,30
36861,34284,prior,5,3,16,8
36862,9070,prior,14,2,13,3
36863,126,test,11,0,10,14
36866,27245,prior,13,0,12,14
36867,25755,prior,17,6,8,3
36870,55043,prior,7,0,11,6
36873,30409,prior,28,1,13,7
36874,41054,prior,2,1,16,7
36875,30916,prior,8,5,15,30
36881,49478,prior,11,5,13,10
36883,1468,prior,7,1,18,30
36884,3916,prior,8,6,23,8
36886,5144,prior,10,4,10,13
36893,26250,prior,19,5,12,4
36900,51156,prior,31,2,12,13
36902,17162,prior,30,4,16,7
36903,37338,prior,8,6,14,13
36908,32845,test,4,0,14,13
36911,39385,prior,2,4,9,30
36915,29191,prior,4,0,14,21
36921,35880,prior,9,1,13,2
36924,32233,prior,7,2,16,10
36925,24063,prior,26,5,16,7
36926,1741,prior,4,1,8,0
36931,31468,prior,17,2,20,15
36945,28491,prior,6,4,13,6
36946,13211,prior,8,0,9,8
36950,26789,prior,3,1,12,8
36952,44217,prior,21,4,7,4
36956,49357,prior,17,3,14,30
36958,52307,prior,8,0,21,3
36969,54750,prior,15,2,7,22
36971,32846,test,28,1,8,6
36972,43066,prior,7,4,21,30
36973,6904,prior,3,4,18,18
36974,20482,prior,2,0,18,21
36977,11074,test,4,3,21,20
36979,44955,prior,1,1,18,
36981,7837,prior,4,6,6,5
36983,37849,test,9,5,4,14
36985,27470,prior,15,3,10,2
36989,56463,prior,10,5,14,9
36994,2562,prior,25,6,16,2
36999,27179,prior,12,4,18,5
37000,51571,prior,3,4,10,1
37001,32483,prior,15,1,10,9
37002,30503,prior,12,6,17,17
37005,59067,prior,4,4,3,1
37006,12173,prior,4,0,16,6
37009,13729,prior,12,0,9,19
37010,20771,prior,21,6,1,5
37011,13303,prior,5,0,15,29
37016,42526,prior,33,0,17,0
37017,16857,prior,1,1,13,
37020,38408,prior,43,6,15,4
37027,47038,prior,35,4,12,4
37030,13442,prior,38,2,21,3
37031,28958,prior,10,0,10,15
37034,3420,prior,9,4,12,6
37038,43669,prior,5,2,9,23
37048,8161,prior,46,2,16,3
37049,16491,prior,1,5,14,
37060,43613,prior,10,1,10,12
37061,9156,prior,2,6,21,5
37062,41704,prior,14,1,11,8
37065,58283,prior,15,5,14,3
37068,46408,prior,37,0,16,0
37070,21227,prior,29,2,9,5
37079,59221,prior,31,0,14,4
37084,31610,train,5,1,15,30
37085,33380,prior,15,1,10,3
37087,44884,prior,12,2,16,30
37088,34797,prior,5,0,19,23
37090,62056,prior,1,0,15,
37096,11629,prior,3,1,18,14
37099,48151,prior,3,4,9,28
37109,25434,prior,8,0,19,7
37112,11023,prior,23,1,11,10
37113,25531,prior,3,5,12,18
37120,15600,prior,15,2,9,20
37122,61648,prior,64,5,8,1
37125,38811,prior,13,4,15,2
37127,30096,prior,35,5,14,3
37130,19300,prior,66,0,19,0
37135,29028,prior,17,4,16,9
37138,36370,prior,21,2,15,5
37140,47318,prior,6,1,16,1
37146,22656,prior,5,4,7,3
37153,21920,prior,1,6,19,
37156,427,prior,3,4,1,18
37157,40745,prior,5,1,17,10
37158,15108,prior,7,0,0,10
37159,32099,prior,43,6,14,0
37163,25306,prior,22,4,15,1
37164,7640,prior,1,1,10,
37167,19096,prior,6,5,19,21
37168,20740,train,16,2,8,30
37169,16254,prior,13,1,9,4
37170,3501,prior,4,1,13,9
37178,48547,prior,12,5,16,8
37181,22903,prior,23,6,11,13
37185,15124,prior,24,4,15,0
37187,51144,prior,78,1,14,5
37192,5504,prior,2,5,11,7
37200,18286,prior,41,6,18,7
37201,22591,prior,13,3,13,30
37202,38495,prior,4,4,20,4
37205,14553,prior,10,1,10,7
37208,12953,prior,16,4,8,15
37217,33439,prior,71,6,8,2
37219,59200,prior,19,4,6,4
37224,37911,prior,14,2,20,7
37232,45688,prior,23,6,16,3
37235,36131,prior,7,2,7,10
37239,21887,prior,47,2,12,6
37243,38006,test,20,0,14,3
37244,11155,prior,35,3,14,3
37247,56184,prior,1,4,15,
37248,38278,prior,8,4,16,30
37250,10376,prior,7,3,17,30
37253,57936,prior,3,0,11,14
37257,19166,prior,33,5,21,6
37262,56962,prior,4,3,17,5
37265,24047,prior,17,0,17,8
37269,30938,test,22,5,15,0
37286,30520,prior,31,5,9,4
37289,38116,prior,1,3,11,
37298,10451,prior,23,5,14,2
37300,12090,prior,16,0,21,5
37311,18191,prior,4,2,14,3
37312,61940,prior,27,6,14,15
37318,54732,prior,4,0,10,7
37322,38017,prior,66,6,20,9
37323,12728,prior,8,3,14,30
37324,32273,prior,3,3,12,26
37325,15740,prior,12,0,16,21
37328,6325,prior,23,3,11,2
37330,45874,prior,7,3,8,8
37331,8578,prior,14,6,15,14
37335,12329,prior,38,3,18,9
37344,22262,train,4,0,10,20
37346,15438,train,4,6,12,30
37348,38432,prior,19,4,7,12
37355,47012,prior,19,3,9,4
37358,44262,prior,7,1,11,6
37363,57367,prior,78,1,14,5
37364,8017,prior,11,3,12,9
37369,51883,prior,19,2,11,11
37372,13798,prior,6,0,12,30
37377,14317,prior,5,4,12,8
37379,40279,prior,5,6,13,15
37382,27144,prior,14,1,8,9
37387,46549,prior,62,4,14,7
37388,12212,prior,2,2,9,15
37393,29542,prior,3,3,9,4
37395,28822,prior,8,4,22,28
37397,50076,prior,3,6,12,9
37401,49758,prior,5,6,17,9
37404,21510,prior,5,3,18,8
37408,44257,prior,32,4,16,2
37411,13811,prior,14,0,14,27
37414,30523,prior,10,6,18,4
37415,32007,prior,9,1,8,15
37417,58538,prior,13,3,12,15
37419,10737,prior,8,1,16,7
37422,16997,prior,9,4,11,15
37428,21874,prior,12,1,14,14
37429,40269,prior,16,3,9,9
37437,60551,prior,3,0,20,6
37441,25322,prior,27,4,21,4
37442,22337,prior,23,4,9,3
37449,24481,prior,22,6,15,3
37452,21700,prior,8,1,13,0
37454,36904,prior,2,4,11,0
37459,26877,prior,5,3,15,11
37460,8692,prior,7,4,18,0
37464,12637,prior,46,0,2,30
37470,36720,prior,22,3,17,4
37475,19465,prior,29,5,14,9
37476,19612,prior,40,5,11,1
37477,52293,prior,32,0,6,3
37479,27429,prior,46,0,15,7
37488,2696,prior,6,0,14,30
37489,15389,prior,2,1,13,30
37490,34845,prior,7,1,16,30
37491,58538,prior,23,5,14,14
37492,13246,prior,6,4,18,8
37495,36362,prior,11,6,14,7
37498,22506,prior,34,3,13,2
37507,5443,prior,13,5,11,8
37515,56121,prior,1,1,16,
37516,28048,prior,9,2,10,15
37524,48194,prior,5,4,19,4
37528,22637,prior,7,6,9,5
37531,15207,prior,5,6,17,17
37540,23651,prior,7,0,8,5
37541,22168,prior,15,5,11,0
37545,10652,prior,10,6,11,6
37550,34343,prior,6,4,8,7
37553,50683,test,30,0,16,21
37559,35061,prior,99,3,12,1
37570,27542,prior,3,2,15,12
37573,11709,prior,17,2,15,18
37580,2786,test,29,4,12,9
37584,51515,prior,59,1,9,4
37586,22639,test,10,1,14,17
37588,1958,prior,19,4,13,3
37590,45852,prior,1,0,12,
37592,51644,prior,22,6,14,17
37598,27819,prior,19,4,17,5
37601,5189,prior,65,0,13,2
37603,41082,prior,11,2,11,8
37604,24693,prior,23,5,11,1
37606,1928,prior,6,1,8,30
37611,57362,prior,53,4,16,11
37613,19130,prior,46,1,12,5
37619,11450,prior,7,3,14,8
37620,62337,prior,9,4,18,17
37621,31116,prior,7,0,13,11
37622,11338,prior,3,1,19,11
37623,35924,prior,3,2,14,2
37624,45382,prior,34,1,15,4
37625,39252,prior,20,6,19,3
37630,44614,prior,19,5,15,8
37640,6905,prior,46,4,9,4
37642,2297,test,13,5,10,8
37650,10036,prior,1,2,18,
37657,35170,prior,4,6,18,26
37661,35157,prior,1,2,11,
37662,41191,prior,14,4,12,10
37663,60315,prior,12,4,10,4
37664,56478,prior,9,1,12,27
37667,19420,prior,2,6,12,4
37668,4302,prior,8,4,18,13
37674,53672,prior,2,6,20,28
37675,4378,prior,8,0,16,30
37676,1266,prior,6,1,16,14
37691,54069,prior,18,5,14,6
37696,40398,prior,1,1,10,
37699,33752,prior,2,6,17,30
37700,22006,prior,11,5,15,19
37708,39801,prior,66,2,18,1
37711,46385,prior,41,4,15,7
37713,37382,prior,16,3,13,9
37715,47367,prior,1,0,8,
37717,26092,prior,1,3,7,
37720,39308,prior,41,1,13,1
37725,535,prior,13,2,14,4
37733,49084,test,16,3,19,4
37734,57833,prior,5,1,13,30
37740,21952,prior,4,3,12,30
37743,59653,train,6,0,15,6
37745,28273,prior,1,2,7,
37746,16804,test,13,5,9,8
37748,41669,prior,14,3,13,4
37751,53682,prior,64,4,13,1
37756,43828,prior,3,5,18,7
37757,16739,prior,14,6,16,8
37764,36713,prior,7,6,15,7
37767,11950,train,64,5,16,4
37769,39962,prior,1,2,9,
37772,37528,prior,9,5,14,7
37774,36508,prior,2,5,14,4
37775,42135,prior,1,5,15,
37785,61549,prior,1,6,18,
37789,39998,prior,26,0,11,14
37792,20057,prior,22,2,17,4
37795,41996,prior,60,1,10,4
37800,34179,prior,30,1,11,7
37818,4242,prior,1,5,15,
37822,31826,prior,9,1,10,11
37823,20921,prior,32,6,17,5
37835,6334,prior,2,1,15,0
37838,12643,prior,5,2,1,6
37839,20774,prior,11,1,8,0
37842,435,prior,7,0,15,13
37846,21700,prior,7,1,11,19
37848,30906,prior,6,1,16,8
37850,48199,prior,1,4,16,
37851,47484,prior,8,3,8,4
37853,49894,prior,8,0,10,14
37856,59087,prior,1,3,8,
37858,3680,prior,2,4,10,14
37859,61190,prior,4,3,7,3
37862,22308,prior,38,0,10,3
37863,34495,test,6,6,9,20
37866,30259,prior,6,0,12,10
37870,24806,prior,46,0,16,4
37874,20345,prior,8,4,12,7
37876,39786,prior,34,1,8,6
37877,23388,prior,12,4,21,30
37879,31885,prior,31,4,14,6
37883,20215,prior,25,6,10,5
37893,20300,prior,12,3,8,5
37894,10235,prior,9,3,18,7
37895,27988,prior,16,1,13,22
37901,6158,prior,31,2,16,12
37903,25050,prior,4,2,21,1
37906,40574,prior,41,3,13,6
37907,21879,prior,9,5,20,7
37909,2200,prior,8,1,21,14
37910,32343,prior,4,6,10,27
37916,13938,prior,4,4,1,5
37917,31681,prior,3,2,13,30
37926,18647,prior,34,3,22,0
37929,52730,prior,10,6,19,7
37931,15530,prior,15,5,19,8
37938,60637,prior,28,2,13,2
37939,60871,prior,3,6,10,6
37942,16340,prior,54,3,10,4
37943,16797,prior,10,0,14,5
37944,44870,prior,31,1,9,6
37947,21854,prior,18,4,9,30
37948,8661,prior,28,2,13,7
37950,26394,prior,3,6,7,13
37951,22150,prior,2,0,10,6
37952,28567,prior,4,0,14,15
37957,44745,prior,19,6,12,8
37958,13230,prior,4,0,20,6
37959,33450,prior,3,0,10,9
37961,5885,train,5,5,11,10
37962,17323,prior,7,0,10,7
37963,42693,prior,4,2,12,30
37965,27278,prior,3,1,12,30
37967,34340,prior,37,5,9,3
37968,46244,prior,9,6,9,5
37969,50462,prior,1,1,10,
37972,10314,prior,1,3,17,
37975,52746,prior,21,6,13,30
37983,45498,prior,1,2,16,
37993,20417,prior,5,0,10,7
37995,15327,prior,4,6,15,2
37998,19696,prior,27,5,5,3
38000,47425,prior,21,6,8,28
38002,47129,prior,27,2,10,15
38006,45736,prior,1,3,15,
38010,59350,prior,2,6,11,13
38012,42724,prior,12,2,1,18
38013,31355,prior,81,6,9,1
38015,19581,prior,10,0,22,4
38018,168,prior,10,4,13,3
38022,38721,prior,32,5,4,4
38026,46748,prior,15,5,23,7
38034,48308,prior,43,1,9,7
38035,36406,prior,4,0,14,21
38038,12641,prior,31,4,10,2
38042,53157,prior,3,2,23,23
38043,26755,prior,1,0,17,
38046,32876,prior,4,5,18,4
38051,22146,prior,47,1,10,7
38052,28374,prior,25,4,12,7
38056,15523,prior,35,5,15,7
38064,31864,prior,15,6,11,14
38066,14058,prior,4,0,2,15
38068,35576,prior,12,2,10,8
38075,43952,prior,13,6,9,7
38076,42932,prior,18,5,19,6
38078,6118,prior,58,1,9,9
38079,37272,prior,3,3,19,21
38082,23307,prior,16,6,22,30
38086,13354,prior,15,4,13,1
38087,43976,prior,19,6,13,3
38088,52962,prior,79,0,7,1
38090,32241,prior,2,1,17,30
38094,54979,prior,53,4,13,3
38095,38948,prior,30,3,19,10
38096,19914,prior,12,5,19,30
38098,35404,prior,19,2,16,14
38102,31175,prior,5,0,14,24
38105,14230,prior,9,4,11,1
38111,41738,prior,29,5,11,7
38113,4076,prior,27,5,22,5
38114,41582,prior,9,1,5,12
38115,5447,prior,7,3,23,30
38120,34052,prior,1,0,14,
38129,59791,prior,3,2,8,12
38135,60061,prior,7,1,17,6
38136,12375,prior,25,3,12,9
38138,50831,prior,1,1,21,
38140,61720,prior,3,2,17,8
38141,59465,prior,7,6,13,7
38145,1420,prior,76,4,8,9
38146,1388,prior,11,4,17,9
38149,1941,prior,15,4,10,24
38150,262,prior,8,2,9,22
38151,49888,prior,8,0,17,7
38156,40043,prior,39,1,19,7
38157,32018,prior,25,2,18,21
38158,59102,prior,6,2,13,30
38159,54352,prior,2,0,15,15
38172,62722,prior,18,6,12,6
38173,27084,prior,2,1,19,4
38174,49764,prior,4,6,10,30
38181,54844,prior,96,6,13,1
38187,13531,prior,27,4,15,1
38193,32889,prior,39,6,13,1
38196,35253,prior,7,0,15,10
38202,31312,test,6,6,14,30
38203,18085,prior,48,2,15,0
38208,38945,prior,2,5,13,17
38211,26389,prior,9,1,13,30
38214,17597,prior,16,5,12,3
38218,27500,prior,18,3,9,7
38225,6162,train,4,0,12,11
38233,40828,prior,28,1,13,15
38237,10122,prior,18,5,14,13
38238,25485,prior,8,3,18,6
38239,23280,prior,25,3,14,2
38240,34469,prior,33,1,14,3
38241,23372,prior,7,2,22,14
38242,13459,train,12,0,16,7
38244,41086,prior,11,1,15,14
38250,60548,prior,19,2,13,6
38252,8844,prior,12,4,21,5
38262,52172,prior,25,1,9,30
38271,43718,prior,51,4,21,2
38272,34344,prior,7,5,15,16
38279,12765,prior,6,6,10,19
38282,44727,prior,6,1,13,20
38290,43677,prior,13,6,16,8
38295,2231,prior,7,3,8,4
38297,8601,prior,53,5,19,2
38299,32349,prior,33,3,9,8
38303,3557,prior,2,6,14,7
38304,28812,prior,15,2,9,6
38305,44782,prior,25,2,7,9
38306,34402,prior,6,4,14,15
38314,18374,prior,33,3,14,3
38315,34347,prior,38,5,10,7
38317,6623,prior,30,2,9,4
38328,58158,prior,6,1,15,2
38333,57504,prior,2,3,10,30
38335,2293,prior,23,3,18,7
38343,42922,prior,15,4,7,6
38347,20219,prior,8,1,11,9
38349,37481,prior,11,0,12,11
38352,56975,prior,7,6,11,6
38353,36822,prior,38,5,7,12
38356,34977,prior,21,5,7,15
38360,4433,prior,11,5,10,13
38361,54754,prior,2,5,17,4
38372,53864,prior,3,0,13,29
38374,30717,prior,3,5,16,30
38377,15793,prior,14,6,12,9
38381,57499,prior,1,6,16,
38382,16998,prior,13,0,18,6
38392,42868,prior,11,0,15,2
38395,16103,prior,62,3,22,5
38403,57051,prior,61,5,11,6
38404,33203,prior,32,2,9,6
38406,42931,prior,12,3,15,9
38407,55089,prior,13,2,11,18
38411,47478,prior,11,4,15,8
38415,54814,prior,2,5,14,3
38416,55006,prior,19,6,13,10
38417,21900,prior,25,0,18,10
38423,7105,prior,4,3,9,6
38425,57132,test,17,6,16,30
38426,31005,prior,6,6,8,13
38431,32893,prior,8,0,7,5
38433,14521,prior,9,5,13,20
38435,3803,prior,16,0,11,8
38437,31986,prior,3,1,9,30
38440,214,prior,21,2,9,15
38445,52456,prior,17,4,14,5
38449,35638,prior,35,5,11,2
38453,24806,prior,17,0,8,9
38454,49663,prior,2,5,12,9
38457,60693,prior,10,2,18,4
38463,37983,prior,43,3,22,4
38465,62565,prior,14,3,8,30
38466,43660,prior,12,3,13,3
38467,44312,prior,25,1,9,14
38475,6054,prior,1,5,16,
38477,33305,prior,17,4,15,4
38478,52437,prior,1,6,21,
38483,44713,prior,8,1,19,13
38484,8265,prior,27,6,15,6
38485,59098,prior,21,2,19,8
38486,62483,prior,1,6,13,
38491,54764,prior,13,6,20,0
38499,23034,prior,16,5,19,5
38508,35196,prior,13,6,20,30
38509,41141,prior,24,5,13,6
38510,18453,prior,2,6,13,7
38513,40132,prior,17,2,10,2
38514,15012,prior,22,3,11,18
38515,17597,prior,44,3,13,3
38516,41444,prior,5,5,9,30
38521,53306,prior,10,3,18,17
38524,52669,prior,7,2,19,3
38525,54578,prior,15,3,12,2
38526,2451,prior,5,1,11,30
38527,14580,prior,4,1,13,12
38535,15521,prior,18,1,10,6
38537,42435,prior,30,5,14,5
38542,42508,prior,31,0,19,14
38543,12473,prior,38,5,18,3
38550,12094,prior,1,3,18,
38560,17332,prior,46,5,9,7
38561,47244,prior,41,6,14,5
38563,12752,prior,14,0,12,5
38566,39450,train,7,6,17,30
38568,29504,prior,15,0,19,5
38569,6498,prior,4,1,17,0
38570,33111,prior,21,0,17,6
38571,27993,prior,24,3,8,19
38576,46213,prior,14,6,13,7
38578,28816,prior,8,6,13,7
38579,16882,prior,4,5,16,5
38581,50970,prior,13,6,13,14
38584,41126,prior,36,5,9,5
38587,42832,prior,12,5,16,10
38589,24422,prior,6,3,8,17
38590,10897,prior,6,4,17,14
38591,54575,prior,5,0,11,30
38592,5574,prior,10,3,20,30
38593,4456,prior,3,5,20,7
38595,12345,prior,6,3,6,8
38601,2996,prior,5,1,15,30
38606,20448,prior,1,0,17,
38607,10226,prior,11,1,20,7
38618,48718,prior,4,5,14,21
38621,53372,test,5,5,19,30
38622,59652,prior,6,0,18,17
38626,45126,prior,20,2,20,19
38631,51583,prior,4,1,14,27
38632,49307,prior,42,5,10,3
38640,31808,prior,6,1,12,9
38646,42563,prior,6,0,18,30
38652,40304,prior,7,1,14,7
38654,37103,prior,15,0,11,4
38658,46142,prior,7,2,9,5
38660,23794,prior,12,6,18,23
38662,12461,prior,13,4,12,3
38667,20130,prior,56,1,18,3
38677,25968,prior,8,1,19,12
38680,28385,prior,11,4,17,20
38688,29814,prior,3,2,13,6
38692,10438,prior,5,0,13,4
38694,57585,prior,8,1,22,11
38702,51712,prior,28,5,14,3
38707,25871,prior,51,6,11,10
38711,20944,prior,33,5,16,5
38716,19646,train,14,5,21,12
38722,55935,prior,8,5,10,5
38725,18865,prior,11,5,9,10
38730,58123,prior,12,4,10,4
38734,3614,prior,36,0,12,8
38740,53096,prior,2,5,9,16
38741,48848,train,17,6,21,30
38753,42177,prior,5,0,13,21
38755,14305,prior,10,0,8,5
38757,61912,prior,19,6,19,14
38758,27952,prior,11,1,22,7
38762,16600,prior,63,5,20,4
38764,36598,prior,9,2,19,20
38765,54500,prior,52,5,10,7
38768,6933,prior,4,0,10,2
38772,110,prior,3,0,20,30
38773,24571,prior,17,0,10,30
38775,29262,prior,9,0,19,1
38777,14444,prior,18,3,12,9
38781,29428,prior,4,5,17,11
38791,44608,prior,15,1,15,5
38794,49564,prior,24,5,17,5
38798,58050,prior,11,2,12,4
38801,59652,prior,13,1,16,4
38803,46248,prior,69,0,15,5
38804,4764,prior,74,2,8,2
38806,52551,prior,6,0,12,11
38814,61919,prior,7,2,9,7
38817,1424,prior,11,4,9,8
38818,44263,test,11,3,10,30
38822,10355,prior,33,2,15,0
38824,55237,prior,41,1,11,2
38830,59392,train,4,0,12,10
38831,37362,prior,8,5,11,12
38833,4679,prior,6,6,10,20
38834,5549,prior,4,0,12,30
38835,60496,train,4,2,10,2
38838,4775,prior,4,0,12,14
38840,44298,prior,26,1,14,3
38843,33513,prior,30,4,14,1
38848,36507,prior,4,0,9,4
38849,41174,prior,4,6,11,6
38851,61078,prior,39,0,17,5
38852,9399,prior,11,4,10,30
38854,62751,prior,3,6,12,29
38858,35213,prior,6,2,9,15
38867,31873,prior,37,1,10,11
38870,36740,prior,29,0,19,2
38874,25118,prior,8,5,9,3
38875,45008,prior,66,5,8,9
38876,31425,prior,5,6,20,29
38877,14818,prior,3,5,14,12
38878,26527,prior,7,0,17,30
38881,15840,prior,2,0,10,14
38884,31733,prior,3,5,10,9
38886,40851,prior,3,6,17,4
38888,18037,prior,15,4,12,4
38890,54311,prior,9,0,16,3
38892,39399,prior,9,3,8,13
38895,12541,prior,12,0,14,7
38897,56748,prior,41,2,18,5
38900,219,prior,21,4,11,3
38902,55366,prior,2,6,7,21
38903,45889,prior,16,2,7,3
38905,34340,prior,16,5,15,3
38908,28064,prior,2,5,15,28
38911,44024,prior,18,3,9,30
38918,39620,prior,17,6,12,8
38922,10132,prior,11,1,20,5
38926,30517,prior,11,3,18,17
38930,59033,prior,23,0,16,7
38932,59712,prior,28,1,17,7
38939,41316,prior,8,1,10,7
38944,22561,prior,4,6,21,23
38945,26473,prior,2,0,8,8
38946,47207,prior,4,5,10,0
38950,45243,prior,3,3,19,17
38953,62084,prior,16,1,8,6
38959,33119,prior,21,3,15,10
38964,11832,prior,6,1,15,26
38968,40043,prior,14,3,20,3
38971,44910,prior,2,3,10,27
38982,1161,prior,6,1,16,6
38989,21253,prior,25,3,18,1
38990,27698,prior,8,4,17,30
38991,6351,prior,3,4,16,30
38992,12699,prior,3,4,14,8
38993,14646,prior,50,4,16,3
38999,21932,prior,1,0,12,
39002,3586,prior,1,5,9,
39003,9341,prior,38,5,17,1
39005,4044,prior,1,5,10,
39007,45864,prior,4,1,10,4
39008,57559,prior,18,0,17,2
39011,56250,test,7,2,22,30
39014,38561,prior,17,5,11,15
39017,10600,prior,48,1,15,1
39020,48407,prior,14,0,9,21
39022,18316,prior,3,5,10,30
39026,3742,prior,12,1,11,6
39028,19838,prior,23,5,17,6
39030,54366,prior,28,6,8,5
39032,46248,prior,3,2,12,3
39033,17630,prior,43,4,16,5
39034,56665,prior,17,0,16,2
39039,36370,prior,92,4,12,2
39045,60061,prior,11,4,8,30
39046,19130,prior,29,0,14,12
39050,8543,prior,3,1,10,30
39051,15805,prior,1,1,11,
39061,37505,prior,41,4,17,8
39062,58979,prior,58,4,12,8
39065,41186,test,59,1,10,7
39071,14194,prior,5,2,1,30
39072,38061,prior,6,2,12,13
39076,27495,prior,3,2,11,4
39083,1753,prior,28,1,10,3
39084,30110,prior,16,2,18,30
39088,5448,prior,10,1,12,23
39089,19769,prior,5,6,9,30
39096,36740,prior,98,5,11,2
39100,25250,prior,3,0,20,14
39106,59031,prior,16,4,10,3
39116,54232,test,7,0,13,15
39119,24565,prior,22,1,10,4
39120,3013,prior,3,6,14,14
39122,23695,prior,14,1,19,8
39125,52797,prior,8,1,15,7
39126,61085,prior,1,1,9,
39130,28680,prior,11,1,10,7
39136,11295,prior,3,1,13,3
39138,6567,prior,3,1,22,14
39146,48019,prior,18,3,13,14
39149,60052,prior,2,6,18,1
39151,12157,prior,37,1,20,16
39153,3273,prior,10,0,10,7
39156,30749,prior,15,4,12,3
39157,2690,test,48,4,18,3
39160,33448,prior,9,2,16,18
39165,34552,prior,82,1,11,5
39167,11200,prior,14,4,5,6
39170,10277,prior,11,5,12,18
39173,24283,prior,25,6,7,4
39174,60495,prior,2,5,16,20
39177,41996,prior,63,5,16,1
39183,52109,prior,16,5,10,5
39186,7562,prior,48,3,11,2
39189,58157,prior,15,5,17,0
39192,6243,prior,3,0,12,6
39195,41112,test,16,3,10,4
39196,18488,prior,46,1,20,2
39199,54557,prior,8,2,9,8
39201,50899,prior,20,1,11,8
39202,48188,prior,9,6,13,30
39208,2175,prior,9,5,18,3
39209,26730,prior,20,0,12,7
39213,35861,prior,2,3,15,28
39214,47682,prior,5,3,14,30
39218,53701,prior,5,1,15,6
39219,14775,prior,1,5,18,
39223,51086,prior,20,2,10,1
39228,7179,prior,6,6,12,5
39229,26870,prior,14,5,13,5
39230,12190,prior,5,4,21,16
39232,42701,prior,4,5,10,8
39238,31432,prior,12,2,8,11
39244,55703,prior,31,5,20,1
39246,10265,prior,13,3,11,7
39247,9513,prior,25,4,15,1
39248,11066,prior,15,3,9,2
39256,35666,prior,6,6,9,29
39258,49554,prior,19,3,11,15
39260,34227,prior,50,5,17,3
39262,26562,prior,12,5,21,30
39263,2908,prior,1,4,20,
39266,55547,prior,17,0,12,15
39272,21820,prior,12,1,14,4
39279,47844,prior,8,1,7,8
39280,49829,prior,12,6,14,15
39285,39747,prior,3,4,10,30
39289,43259,test,5,2,15,30
39292,28704,train,5,6,11,30
39298,40834,prior,3,6,14,20
39299,4427,prior,35,1,15,8
39303,32889,prior,2,6,10,5
39304,21544,prior,23,1,0,4
39306,14589,prior,4,6,9,4
39307,21421,prior,13,5,12,1
39310,60261,prior,16,4,13,10
39311,39583,prior,2,4,9,3
39313,22634,test,4,0,9,11
39318,38602,prior,11,1,10,5
39325,55,train,8,2,18,30
39326,19824,prior,13,1,11,6
39331,37952,prior,4,6,17,22
39333,40991,prior,7,4,14,23
39340,25409,prior,90,3,13,2
39346,16455,prior,10,2,14,1
39348,51967,prior,31,4,11,5
39350,49342,prior,14,1,8,16
39354,38436,prior,7,5,8,4
39355,21785,train,7,6,12,30
39362,40385,prior,12,3,14,11
39364,27422,prior,30,1,18,8
39368,48059,prior,10,5,6,5
39370,33324,prior,3,0,18,5
39373,14633,prior,6,1,15,30
39385,37975,prior,28,0,13,8
39390,30228,prior,53,0,12,29
39403,18157,prior,17,0,21,8
39408,58419,prior,22,6,9,30
39419,47197,prior,15,6,7,13
39421,21052,prior,25,3,23,12
39424,8224,prior,23,5,14,21
